date,open,close,high,low,volume,amount,symbol
2018-01-02,6.13,6.12,6.21,6.09,110211,75049531.0,600673.SH
2018-01-03,6.11,6.07,6.17,6.06,122889,83225633.0,600673.SH
2018-01-04,6.11,6.14,6.15,6.03,120821,81677277.0,600673.SH
2018-01-05,6.12,6.34,6.38,6.1,251092,174419813.0,600673.SH
2018-01-08,6.68,6.55,6.68,6.46,272477,196492123.0,600673.SH
2018-01-09,6.68,6.51,6.74,6.51,204770,149163868.0,600673.SH
2018-01-10,6.64,6.98,7.09,6.54,494742,370901216.0,600673.SH
2018-01-11,6.98,7.12,7.37,6.88,546393,430790512.0,600673.SH
2018-01-12,7.18,7.17,7.29,6.93,320539,248075366.0,600673.SH
2018-01-15,7.42,7.2,7.66,7.12,508375,410124544.0,600673.SH
2018-01-16,7.31,7.1,7.4,6.96,340537,265786025.0,600673.SH
2018-01-17,7.14,7.11,7.16,6.85,273369,209398025.0,600673.SH
2018-01-18,7.12,7.1,7.23,7.01,175882,136930647.0,600673.SH
2018-01-19,7.05,7.13,7.22,7.01,178927,139073879.0,600673.SH
2018-01-22,7.23,7.17,7.26,7.04,183120,143248513.0,600673.SH
2018-01-23,7.2,7.25,7.26,7.09,168346,132124678.0,600673.SH
2018-01-24,7.29,7.54,7.57,7.24,333962,271131200.0,600673.SH
2018-01-25,7.55,7.53,7.61,7.41,194692,159001191.0,600673.SH
2018-01-26,7.61,7.52,7.63,7.45,178620,146691155.0,600673.SH
2018-01-29,7.56,7.3,7.73,7.29,203502,164751311.0,600673.SH
2018-01-30,7.23,7.2,7.31,7.13,135834,107237209.0,600673.SH
2018-01-31,7.24,6.8,7.32,6.78,217034,167083893.0,600673.SH
2018-02-01,6.93,6.83,7.05,6.74,253273,191614143.0,600673.SH
2018-02-02,6.73,6.78,7.08,6.63,273979,205623081.0,600673.SH
2018-02-05,6.77,7.35,7.53,6.67,547304,431765648.0,600673.SH
2018-02-06,7.14,6.91,7.3,6.86,500283,386403008.0,600673.SH
2018-02-07,7.04,6.94,7.18,6.79,299966,230297504.0,600673.SH
2018-02-08,6.93,6.84,6.93,6.75,231207,173691962.0,600673.SH
2018-02-09,6.53,6.53,6.72,6.28,331688,238851376.0,600673.SH
2018-02-12,6.58,7.19,7.25,6.57,430857,331385232.0,600673.SH
2018-02-13,7.3,7.29,7.4,7.19,213994,170176744.0,600673.SH
2018-02-14,7.28,7.82,8.0,7.2,491599,408079408.0,600673.SH
2018-02-22,8.03,8.22,8.23,7.93,523345,458866624.0,600673.SH
2018-02-23,8.18,8.07,8.33,7.94,398543,349582560.0,600673.SH
2018-02-26,8.13,8.58,8.68,8.11,651607,590521088.0,600673.SH
2018-02-27,8.63,8.81,9.11,8.35,573165,546282832.0,600673.SH
2018-02-28,8.76,8.84,9.01,8.61,308874,294467200.0,600673.SH
2018-03-09,7.89,8.2,8.63,7.89,1007187,891679040.0,600673.SH
2018-03-12,8.24,8.32,8.41,8.04,478048,426076656.0,600673.SH
2018-03-13,8.35,8.16,8.38,8.09,321236,285834960.0,600673.SH
2018-03-14,8.16,7.93,8.21,7.91,261882,229262190.0,600673.SH
2018-03-15,8.05,8.11,8.15,7.97,238937,208949575.0,600673.SH
2018-03-16,8.09,8.09,8.19,8.02,206215,180856785.0,600673.SH
2018-03-19,8.18,8.2,8.28,8.05,203079,179555517.0,600673.SH
2018-03-20,8.24,8.5,8.71,8.09,486499,441332992.0,600673.SH
2018-03-21,8.55,8.87,9.14,8.5,548678,522942544.0,600673.SH
2018-03-22,8.93,8.92,9.33,8.83,435833,423325392.0,600673.SH
2018-03-23,8.63,8.59,8.84,8.28,451971,417484736.0,600673.SH
2018-03-26,8.54,9.19,9.21,8.48,529407,507348144.0,600673.SH
2018-03-27,9.34,9.35,9.47,9.14,537639,536123568.0,600673.SH
2018-03-28,9.24,9.59,9.63,9.18,396300,400444144.0,600673.SH
2018-03-29,9.49,9.3,9.77,9.22,367437,372884208.0,600673.SH
2018-03-30,9.46,9.52,9.68,9.33,282857,289117984.0,600673.SH
2018-04-02,9.65,9.88,10.09,9.62,435761,461120064.0,600673.SH
2018-04-03,9.78,10.05,10.08,9.7,319116,338245888.0,600673.SH
2018-04-04,10.06,10.07,10.22,9.86,246273,263585625.0,600673.SH
2018-04-09,10.08,9.55,10.2,9.47,448411,466854640.0,600673.SH
2018-04-10,9.59,10.26,10.32,9.27,572436,602280368.0,600673.SH
2018-04-11,10.26,10.15,10.39,10.09,231394,251363296.0,600673.SH
2018-04-12,10.09,9.99,10.27,9.98,232054,249934695.0,600673.SH
2018-04-13,10.0,9.68,10.28,9.64,301676,318313744.0,600673.SH
2018-04-16,9.78,9.93,10.08,9.7,260665,275357216.0,600673.SH
2018-04-17,9.87,9.54,9.94,9.46,301997,311882304.0,600673.SH
2018-04-18,9.72,9.18,9.78,8.55,577351,564596576.0,600673.SH
2018-04-19,8.95,9.11,9.43,8.95,322115,318825344.0,600673.SH
2018-04-20,9.13,8.87,9.23,8.59,437540,414412464.0,600673.SH
2018-04-23,8.84,8.32,8.87,8.21,435530,396321792.0,600673.SH
2018-04-24,8.34,8.8,8.81,8.34,400551,372481968.0,600673.SH
2018-04-25,8.9,8.65,8.91,8.5,291828,273173856.0,600673.SH
2018-04-26,8.74,8.38,8.75,8.26,268157,243042156.0,600673.SH
2018-04-27,8.4,8.37,8.49,7.86,323009,285473888.0,600673.SH
2018-05-02,8.4,8.45,8.64,8.34,239773,219431344.0,600673.SH
2018-05-03,8.61,8.9,9.02,8.21,334486,312633808.0,600673.SH
2018-05-04,8.83,9.21,9.35,8.77,377999,369959696.0,600673.SH
2018-05-07,9.15,9.27,9.52,9.12,283842,283470080.0,600673.SH
2018-05-08,9.38,9.23,9.51,9.13,298063,297262240.0,600673.SH
2018-05-09,9.13,8.98,9.13,8.87,211211,203853537.0,600673.SH
2018-05-10,8.63,9.06,9.19,8.63,246252,239031218.0,600673.SH
2018-05-11,9.13,9.19,9.34,9.07,214349,212281004.0,600673.SH
2018-05-14,9.19,9.3,9.43,9.19,232387,232856635.0,600673.SH
2018-05-15,9.33,9.27,9.43,9.07,161216,158991750.0,600673.SH
2018-05-16,9.39,9.1,9.39,9.01,170192,167318412.0,600673.SH
2018-05-17,9.1,9.17,9.23,9.04,176109,172510546.0,600673.SH
