date,open,close,high,low,volume,amount,symbol
2018-05-07,24.35,24.77,26.78,24.35,434902,1092118976.0,002366.SZ
2018-05-08,24.97,25.81,25.99,24.65,215101,544689456.0,002366.SZ
2018-05-09,25.7,25.08,25.72,24.91,138008,350056192.0,002366.SZ
2018-05-10,25.16,24.9,25.28,24.83,86737,218168883.0,002366.SZ
2018-05-11,24.95,23.72,25.12,23.24,220338,529430800.0,002366.SZ
2018-05-14,23.68,24.24,24.52,23.44,121326,292331088.0,002366.SZ
2018-05-15,24.1,23.78,24.5,23.78,113488,275222576.0,002366.SZ
2018-05-16,24.04,24.47,24.82,23.78,114352,280463200.0,002366.SZ
2018-05-17,24.37,24.68,24.92,24.3,71221,177179744.0,002366.SZ
2018-05-18,24.62,24.34,24.8,24.01,84374,205633431.0,002366.SZ
2018-05-21,24.44,24.18,24.48,24.17,84409,206081962.0,002366.SZ
2018-05-22,24.21,23.65,24.37,23.57,96721,231939155.0,002366.SZ
2018-05-23,23.64,22.7,23.79,22.67,124026,287801984.0,002366.SZ
2018-05-24,22.49,22.76,22.93,22.31,93399,212374484.0,002366.SZ
2018-05-25,22.73,22.03,22.87,21.85,87767,197198595.0,002366.SZ
2018-05-28,21.84,19.81,22.04,19.81,156739,330553872.0,002366.SZ
2018-05-29,17.82,17.81,18.34,17.81,164501,296094944.0,002366.SZ
2018-05-30,16.34,16.44,17.01,16.06,501162,832328704.0,002366.SZ
2018-05-31,16.94,16.63,17.24,16.6,327146,557829184.0,002366.SZ
2018-06-01,16.42,16.95,17.32,15.74,311725,513889200.0,002366.SZ
2018-06-04,17.05,17.28,17.5,16.37,202431,345399760.0,002366.SZ
2018-06-05,17.05,17.42,17.91,16.95,220852,391575936.0,002366.SZ
2018-06-06,17.29,17.52,17.68,17.14,95127,166885506.0,002366.SZ
2018-06-07,17.5,16.97,17.68,16.94,95222,166643805.0,002366.SZ
2018-06-08,16.99,17.04,17.5,16.97,93861,162795378.0,002366.SZ
2018-06-11,17.17,16.67,17.21,16.53,94876,160667194.0,002366.SZ
2018-06-12,16.87,16.6,17.04,16.17,129348,215775425.0,002366.SZ
2018-06-13,16.64,16.15,16.75,15.99,145971,240242908.0,002366.SZ
2018-06-14,16.23,16.01,16.39,15.99,95958,156369854.0,002366.SZ
2018-06-15,16.04,15.04,16.19,14.86,192103,297579008.0,002366.SZ
2018-06-19,14.68,14.21,15.42,13.94,175150,260801433.0,002366.SZ
2018-06-20,14.36,15.06,15.13,14.23,150600,223416087.0,002366.SZ
2018-06-21,15.13,14.34,15.2,14.29,100933,150446388.0,002366.SZ
2018-06-22,14.37,14.98,15.1,14.36,109873,164190604.0,002366.SZ
2018-06-25,15.24,14.6,15.3,14.35,134187,199410057.0,002366.SZ
2018-06-26,14.33,14.35,14.48,14.04,107707,155513971.0,002366.SZ
2018-06-27,14.41,13.88,14.52,13.82,120850,172703468.0,002366.SZ
2018-06-28,13.82,13.93,14.24,13.82,102990,146002780.0,002366.SZ
2018-06-29,14.04,14.1,14.22,13.37,162741,227140282.0,002366.SZ
2018-07-02,14.1,13.69,14.4,13.52,169680,241048548.0,002366.SZ
