date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届二十一次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202201101539613643.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于2022年度日常关联交易预计的公告,https://data.eastmoney.com/notices/detail/000630/AN202201101539613636.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于为参股公司提供担保的公告,https://data.eastmoney.com/notices/detail/000630/AN202201101539613638.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于召开2022年第一次临时股东大会的通知公告,https://data.eastmoney.com/notices/detail/000630/AN202201101539613640.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于对外投资设立合资公司的公告,https://data.eastmoney.com/notices/detail/000630/AN202201101539613637.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事候选人声明(汤书昆),https://data.eastmoney.com/notices/detail/000630/AN202201101539613641.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事对九届二十一次董事会相关事项的事前认可及独立意见,https://data.eastmoney.com/notices/detail/000630/AN202201101539613642.html
2022-01-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事提名人声明,https://data.eastmoney.com/notices/detail/000630/AN202201101539613639.html
2022-01-18,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2021年度业绩预告,https://data.eastmoney.com/notices/detail/000630/AN202201171540980299.html
2022-01-22,stock,000630.SZ,mid,bullish,3,0.74,1.0,铜陵有色:关于对外投资设立合资公司的进展公告,https://data.eastmoney.com/notices/detail/000630/AN202201211541748253.html
2022-01-26,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于控股子公司安徽铜冠铜箔集团股份有限公司首次公开发行股票并在创业板上市的公告,https://data.eastmoney.com/notices/detail/000630/AN202201251542592605.html
2022-01-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年第一次临时股东大会决议的公告,https://data.eastmoney.com/notices/detail/000630/AN202201271542990251.html
2022-01-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2022年第一次临时股东大会的法律意见书,https://data.eastmoney.com/notices/detail/000630/AN202201271542990243.html
2022-04-07,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届二十二次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202204061557634048.html
2022-04-07,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事关于九届二十二次董事会有关事项的独立意见,https://data.eastmoney.com/notices/detail/000630/AN202204061557634049.html
2022-04-14,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届二十三次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202204131559063296.html
2022-04-14,stock,000630.SZ,mid,bullish,4,0.82,1.0,铜陵有色:关于下属公司铜陵铜箔签订《年产2万吨电子铜箔项目投资协议书》及补充协议书的公告,https://data.eastmoney.com/notices/detail/000630/AN202204131559063392.html
