date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2022-07-02,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年第二季度可转换公司债券转股情况公告,https://data.eastmoney.com/notices/detail/002772/AN202207011575704239.html
2022-07-14,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年半年度业绩预告,https://data.eastmoney.com/notices/detail/002772/AN202207131576113014.html
2022-07-21,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:大公关于关注天水众兴菌业科技股份有限公司2022年半年度业绩预亏的公告,https://data.eastmoney.com/notices/detail/002772/AN202207201576381444.html
2022-08-06,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:关于不向下修正众兴转债转股价格的公告,https://data.eastmoney.com/notices/detail/002772/AN202208051576937575.html
2022-08-06,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第十四次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202208051576937576.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:《公司章程》修订案,https://data.eastmoney.com/notices/detail/002772/AN202208101577098937.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:信息披露事务管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098913.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:公司章程,https://data.eastmoney.com/notices/detail/002772/AN202208101577098932.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于修订《公司章程》的公告,https://data.eastmoney.com/notices/detail/002772/AN202208101577098916.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于召开2022年第二次临时股东大会的通知,https://data.eastmoney.com/notices/detail/002772/AN202208101577098917.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于调整公司组织机构的公告,https://data.eastmoney.com/notices/detail/002772/AN202208101577098934.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关联交易管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098920.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:内幕信息知情人登记管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098919.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:内部审计制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098921.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:募集资金管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098925.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:印章管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098924.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:对外投资管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098911.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:对外担保管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098931.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:对外捐赠管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098918.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:总经理工作细则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098923.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:控股子公司管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098912.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:控股股东、实际控制人行为规范,https://data.eastmoney.com/notices/detail/002772/AN202208101577098926.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事工作制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098930.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:监事会议事规则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098935.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届监事会第八次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202208101577098910.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第十五次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202208101577098928.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:股东大会议事规则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098940.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事、监事和高级管理人员持有和买卖本公司股票管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098927.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会审计委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098933.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会战略委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098939.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会提名委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098929.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会秘书工作细则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098938.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会薪酬与考核委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098914.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会议事规则,https://data.eastmoney.com/notices/detail/002772/AN202208101577098915.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:证券投资与衍生品交易管理制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098922.html
2022-08-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:重大事项内部报告制度,https://data.eastmoney.com/notices/detail/002772/AN202208101577098936.html
2022-08-13,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202208121577162668.html
2022-08-13,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于持股5%以上股东部分股份质押展期的公告,https://data.eastmoney.com/notices/detail/002772/AN202208121577162660.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年半年度募集资金存放与使用情况的公告,https://data.eastmoney.com/notices/detail/002772/AN202208191577391125.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年半年度报告,https://data.eastmoney.com/notices/detail/002772/AN202208191577391147.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年半年度报告摘要,https://data.eastmoney.com/notices/detail/002772/AN202208191577391141.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年半年度财务报告,https://data.eastmoney.com/notices/detail/002772/AN202208191577391126.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年度非经营性资金占用及其他关联资金往来情况汇总表,https://data.eastmoney.com/notices/detail/002772/AN202208191577391128.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年报监事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202208191577391127.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年报董事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202208191577391129.html
2022-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事关于控股股东及其他关联方占用公司资金、公司对外担保情况的专项说明和独立意见,https://data.eastmoney.com/notices/detail/002772/AN202208191577391133.html
2022-08-27,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年第二次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202208261577708842.html
2022-08-27,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2022年第二次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202208261577708845.html
2022-08-31,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202208301577848281.html
2022-08-31,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于第一期员工持股计划第二个锁定期届满的提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202208301577848282.html
2022-09-07,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于参股公司停产的公告,https://data.eastmoney.com/notices/detail/002772/AN202209061578088375.html
2022-09-07,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东部分股份质押展期的公告,https://data.eastmoney.com/notices/detail/002772/AN202209061578088374.html
2022-10-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年三季度报告,https://data.eastmoney.com/notices/detail/002772/AN202210111579070882.html
2022-10-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年第三季度可转换公司债券转股情况公告,https://data.eastmoney.com/notices/detail/002772/AN202210111579070877.html
2022-10-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于计提长期股权投资减值损失的公告,https://data.eastmoney.com/notices/detail/002772/AN202210111579070879.html
2022-10-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事关于第四届董事会第十七次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/002772/AN202210111579070878.html
2022-10-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:监事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202210111579070880.html
2022-10-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202210111579070881.html
2022-10-17,stock,002772.SZ,short,bearish,4,0.82,1.0,众兴菌业:股票交易异常波动的公告,https://data.eastmoney.com/notices/detail/002772/AN202210161579194086.html
2022-10-19,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202210181579256284.html
2022-11-15,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:关于众兴转债预计触发转股价格向下修正条件的提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202211141580234089.html
2022-11-22,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:中国国际金融股份有限公司关于天水众兴菌业科技股份有限公司募集资金投资项目延期的核查意见,https://data.eastmoney.com/notices/detail/002772/AN202211211580445531.html
