date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2024-01-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年第一次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202401151617500488.html
2024-01-16,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202401151617500483.html
2024-01-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2024年第一次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202401151617500492.html
2024-01-20,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202401191617741982.html
2024-01-20,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/002772/AN202401191617742035.html
2024-02-08,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于持股5%以上股东股份补充质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202402071621031814.html
2024-02-29,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202402281624006836.html
2024-03-02,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于投资者诉讼事项的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202403011624851138.html
2024-03-09,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202403081626037038.html
2024-03-18,stock,002772.SZ,short,bearish,4,0.82,1.0,众兴菌业:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/002772/AN202403171626953852.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年年度审计报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098130.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年年度报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098122.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年年度报告摘要,https://data.eastmoney.com/notices/detail/002772/AN202403251628097789.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年年度非经营性资金占用及其他关联资金往来情况汇总表,https://data.eastmoney.com/notices/detail/002772/AN202403251628098123.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度独立董事述职报告(刘遐),https://data.eastmoney.com/notices/detail/002772/AN202403251628098133.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度独立董事述职报告(巨铭),https://data.eastmoney.com/notices/detail/002772/AN202403251628097791.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度监事会工作报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628097790.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度董事会工作报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098127.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度财务决算报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098120.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年度监事薪酬(津贴)绩效方案的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098114.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年度董事、高级管理人员薪酬(津贴)绩效方案的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098115.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:中国国际金融股份有限公司关于公司2023年度募集资金存放与实际使用情况的专项报告的核查意见,https://data.eastmoney.com/notices/detail/002772/AN202403251628098126.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于2023年度利润分配预案的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098116.html
2024-03-26,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098108.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于举办2023年度网上业绩说明会的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098113.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628097788.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于拟续聘会计师事务所的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098117.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于监事会换届选举的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098106.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于职工代表监事换届选举的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098110.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于董事会换届选举的公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098107.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:内部控制审计报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098134.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:内部控制自我评价报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098128.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度关联方资金占用专项审计报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098121.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度募集资金使用情况专项说明,https://data.eastmoney.com/notices/detail/002772/AN202403251628097787.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度募集资金使用鉴证报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098129.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度股东大会通知,https://data.eastmoney.com/notices/detail/002772/AN202403251628098112.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事候选人声明与承诺(党琳),https://data.eastmoney.com/notices/detail/002772/AN202403251628098132.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事候选人声明与承诺(贾萍),https://data.eastmoney.com/notices/detail/002772/AN202403251628098136.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事候选人声明与承诺(邱桂根),https://data.eastmoney.com/notices/detail/002772/AN202403251628098119.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事年度述职报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098125.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事提名人声明与承诺(党琳),https://data.eastmoney.com/notices/detail/002772/AN202403251628098118.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事提名人声明与承诺(贾萍),https://data.eastmoney.com/notices/detail/002772/AN202403251628098124.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事提名人声明与承诺(邱桂根),https://data.eastmoney.com/notices/detail/002772/AN202403251628098131.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:监事会关于《2023年度内部控制评价报告》的审核意见,https://data.eastmoney.com/notices/detail/002772/AN202403251628098135.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:监事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098109.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第一期员工持股计划第二次持有人会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628097786.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202403251628098111.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会审计委员会对会计师事务所2023年度履职情况评估及履行监督职责情况报告,https://data.eastmoney.com/notices/detail/002772/AN202403251628097792.html
2024-03-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会对独立董事独立性评估的专项意见,https://data.eastmoney.com/notices/detail/002772/AN202403251628097793.html
2024-04-02,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002772/AN202404021629431016.html
2024-04-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202404161630294996.html
2024-04-17,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于董事会、监事会完成换届选举及聘任高级管理人员、内部审计部门负责人等的公告,https://data.eastmoney.com/notices/detail/002772/AN202404161630295510.html
2024-04-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2023年度股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202404161630295511.html
2024-04-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第五届监事会第一次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202404161630295276.html
2024-04-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第五届董事会第一次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202404161630294995.html
2024-04-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年一季度报告,https://data.eastmoney.com/notices/detail/002772/AN202404251631293446.html
2024-05-06,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202405051632452008.html
2024-05-09,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年年度权益分派实施公告,https://data.eastmoney.com/notices/detail/002772/AN202405081632660291.html
2024-05-21,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于持股5%以上股东股份解除质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202405201633872535.html
2024-05-31,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202405301634961257.html
2024-06-07,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于持股5%以上股东股份质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202406061635713115.html
2024-06-07,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第一期员工持股计划第三次持有人会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202406061635713114.html
2024-06-15,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东、实际控制人部分股份质押及解除质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202406141636242344.html
2024-07-03,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东、实际控制人部分股份质押展期及补充质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202407021637471896.html
2024-07-10,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年半年度业绩预告,https://data.eastmoney.com/notices/detail/002772/AN202407091637727464.html
2024-07-11,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东、实际控制人部分股份质押及解除质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202407101637759677.html
2024-07-16,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东、实际控制人部分股份质押、补充质押及解除质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202407151637929510.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年半年度募集资金存放与使用情况公告,https://data.eastmoney.com/notices/detail/002772/AN202408151639297030.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年半年度报告,https://data.eastmoney.com/notices/detail/002772/AN202408151639297027.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年半年度报告摘要,https://data.eastmoney.com/notices/detail/002772/AN202408151639297018.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2024年半年度财务报告,https://data.eastmoney.com/notices/detail/002772/AN202408151639297026.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于第一期员工持股计划存续期展期的公告,https://data.eastmoney.com/notices/detail/002772/AN202408151639297035.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年度非经营性资金占用及其他关联资金往来情况汇总表,https://data.eastmoney.com/notices/detail/002772/AN202408151639297022.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年报监事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202408151639297033.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年报董事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202408151639297034.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:舆情管理制度,https://data.eastmoney.com/notices/detail/002772/AN202408151639297023.html
2024-08-16,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事、监事和高级管理人员所持公司股份及其变动管理制度,https://data.eastmoney.com/notices/detail/002772/AN202408151639297019.html
2024-08-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002772/AN202408201639364113.html
2024-09-30,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202409291640094069.html
2024-10-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于全资子公司对外投资的公告,https://data.eastmoney.com/notices/detail/002772/AN202410181640366714.html
