date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2023-03-03,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届监事会第十二次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202303021583979804.html
2023-03-03,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第二十一次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202303021583979795.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年年度审计报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419334.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年年度报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419329.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年年度报告摘要,https://data.eastmoney.com/notices/detail/002772/AN202303201584419339.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度独立董事述职报告-党琳,https://data.eastmoney.com/notices/detail/002772/AN202303201584419324.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度独立董事述职报告-刘遐,https://data.eastmoney.com/notices/detail/002772/AN202303201584419335.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度独立董事述职报告-巨铭,https://data.eastmoney.com/notices/detail/002772/AN202303201584419326.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度独立董事述职报告-彭玲,https://data.eastmoney.com/notices/detail/002772/AN202303201584419320.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度监事会工作报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419315.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度董事会工作报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419310.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度财务决算报告-20230320,https://data.eastmoney.com/notices/detail/002772/AN202303201584419340.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度监事薪酬(津贴)绩效方案的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419331.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度董事、高级管理人员薪酬(津贴)绩效方案的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419313.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年度财务预算报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419308.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于2022年度利润分配预案的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419338.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于2023年向银行申请综合授信额度的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419319.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于2023年度对外担保额度预计的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419316.html
2023-03-21,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419318.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于举办2022年度网上业绩说明会的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419311.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴菌业2022年度《募集资金存放与使用情况专项报告》的核查意见-0316,https://data.eastmoney.com/notices/detail/002772/AN202303201584419328.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419323.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于拟续聘会计师事务所的公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419330.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:内部控制审计报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419317.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:内部控制自我评价报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419309.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度关联方资金占用专项审计报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419312.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度募集资金使用情况专项说明,https://data.eastmoney.com/notices/detail/002772/AN202303201584419333.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度募集资金使用鉴证报告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419327.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:年度股东大会通知,https://data.eastmoney.com/notices/detail/002772/AN202303201584419325.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事关于第四届董事会第二十二次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/002772/AN202303201584419322.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事关于续聘2023年度审计机构的事前认可意见,https://data.eastmoney.com/notices/detail/002772/AN202303201584419341.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事对担保等事项的独立意见,https://data.eastmoney.com/notices/detail/002772/AN202303201584419314.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:监事会关于2022年度内部控制自我评价报告的审核意见,https://data.eastmoney.com/notices/detail/002772/AN202303201584419336.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:监事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419332.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202303201584419321.html
2023-03-21,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:非经营性资金占用及其他关联资金往来情况汇总表,https://data.eastmoney.com/notices/detail/002772/AN202303201584419337.html
2023-03-23,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第一次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202303221584480876.html
2023-03-23,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:众兴转债2023年第一次债券持有人会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202303221584480853.html
2023-03-23,stock,002772.SZ,mid,bullish,4,0.82,1.0,众兴菌业:关于注销回购股份减少注册资本暨通知债权人的公告,https://data.eastmoney.com/notices/detail/002772/AN202303221584480865.html
2023-03-23,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2023年第一次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202303221584480867.html
2023-03-23,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2023年第一次债权持有人会议之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202303221584480868.html
2023-03-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002772/AN202303291584648981.html
2023-04-04,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第一季度可转换公司债券转股情况公告,https://data.eastmoney.com/notices/detail/002772/AN202304031585042460.html
2023-04-07,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于投资者诉讼事项的公告,https://data.eastmoney.com/notices/detail/002772/AN202304061585189543.html
2023-04-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年一季度报告,https://data.eastmoney.com/notices/detail/002772/AN202304101585260146.html
2023-04-13,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202304121585383806.html
2023-04-13,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2022年度股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202304121585383805.html
2023-04-13,stock,002772.SZ,short,bearish,4,0.82,1.0,众兴菌业:股票交易异常波动的公告,https://data.eastmoney.com/notices/detail/002772/AN202304121585383808.html
2023-04-22,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债转股价格调整的公告,https://data.eastmoney.com/notices/detail/002772/AN202304211585703810.html
2023-04-22,stock,002772.SZ,mid,bullish,4,0.82,1.0,众兴菌业:关于回购股份注销完成暨股份变动的公告,https://data.eastmoney.com/notices/detail/002772/AN202304211585703809.html
2023-04-25,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202304241585759538.html
2023-04-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2022年度权益分派实施公告,https://data.eastmoney.com/notices/detail/002772/AN202304251585833509.html
2023-04-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债转股价格调整的公告,https://data.eastmoney.com/notices/detail/002772/AN202304251585833521.html
2023-05-18,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/002772/AN202305171586729550.html
2023-05-20,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:天水众兴菌业科技股份有限公司主体与相关债项2023年度跟踪评级报告,https://data.eastmoney.com/notices/detail/002772/AN202305191586962651.html
2023-05-26,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202305251587177313.html
2023-06-14,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:投资者关系活动记录表,https://data.eastmoney.com/notices/detail/002772/AN202306141590943855.html
2023-06-15,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东、实际控制人部分股份质押及解除质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202306141590944524.html
2023-06-22,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202306211591156452.html
2023-07-01,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202306301591956561.html
2023-07-04,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第二季度可转换公司债券转股情况公告,https://data.eastmoney.com/notices/detail/002772/AN202307031592008836.html
2023-07-06,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于控股股东、实际控制人部分股份质押及解除质押的公告,https://data.eastmoney.com/notices/detail/002772/AN202307051592048293.html
2023-07-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年半年度业绩预告,https://data.eastmoney.com/notices/detail/002772/AN202307111592180665.html
2023-08-12,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于持股5%以上股东部分股份解除质押及质押展期的公告,https://data.eastmoney.com/notices/detail/002772/AN202308111594153215.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年半年度募集资金存放与使用情况公告,https://data.eastmoney.com/notices/detail/002772/AN202308181595089117.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年半年度报告,https://data.eastmoney.com/notices/detail/002772/AN202308181595089120.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年半年度报告摘要,https://data.eastmoney.com/notices/detail/002772/AN202308181595089121.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年半年度财务报告,https://data.eastmoney.com/notices/detail/002772/AN202308181595089118.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年度非经营性资金占用及其他关联资金往来情况汇总表,https://data.eastmoney.com/notices/detail/002772/AN202308181595089116.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年报监事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202308181595089119.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:半年报董事会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202308181595089115.html
2023-08-19,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事关于控股股东及其他关联方占用公司资金、公司对外担保情况的专项说明和独立意见,https://data.eastmoney.com/notices/detail/002772/AN202308181595089122.html
2023-08-31,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于第一期员工持股计划第三个锁定期届满的提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202308301596840560.html
2023-09-21,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:关于众兴转债预计触发转股价格向下修正条件的提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202309201599464840.html
2023-09-28,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于召开2023年第二次临时股东大会的通知,https://data.eastmoney.com/notices/detail/002772/AN202309271600023623.html
2023-09-28,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:关于董事会提议向下修正众兴转债转股价格的公告,https://data.eastmoney.com/notices/detail/002772/AN202309271600023653.html
2023-09-28,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:对外提供财务资助管理制度,https://data.eastmoney.com/notices/detail/002772/AN202309271600023639.html
2023-09-28,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第二十五次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202309271600023652.html
2023-10-10,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第三季度可转换公司债券转股情况公告,https://data.eastmoney.com/notices/detail/002772/AN202310091601114907.html
2023-10-10,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于投资者诉讼事项的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202310091601114908.html
2023-10-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第二次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202310161601645383.html
2023-10-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第二次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202310161601645377.html
2023-10-17,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于为子公司提供担保的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202310161601645376.html
2023-10-17,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:关于向下修正众兴转债转股价格的公告,https://data.eastmoney.com/notices/detail/002772/AN202310161601645385.html
2023-10-17,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第二十六次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202310161601645361.html
2023-10-24,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于全资子公司对外投资设立合资公司的公告,https://data.eastmoney.com/notices/detail/002772/AN202310231602864740.html
2023-10-24,stock,002772.SZ,mid,bullish,4,0.82,1.0,众兴菌业:关于拟与合资公司签署厂房租赁协议的公告,https://data.eastmoney.com/notices/detail/002772/AN202310231602864772.html
2023-10-24,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第二十七次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202310231602864770.html
2023-10-28,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年三季度报告,https://data.eastmoney.com/notices/detail/002772/AN202310271605184613.html
2023-10-28,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于全资子公司对外投资进展公告,https://data.eastmoney.com/notices/detail/002772/AN202310271605184580.html
2023-10-31,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于投资者诉讼事项的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202310301605667931.html
2023-11-03,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债停止交易及到期的第一次提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202311021607927190.html
2023-11-03,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202311021607927209.html
2023-11-07,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债停止交易及到期的第二次提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202311061609039074.html
2023-11-11,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债停止交易及到期的第三次提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202311101609907831.html
2023-11-14,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债停止交易及到期的第四次提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202311131609933245.html
2023-11-25,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债停止交易及到期的第五次提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202311241612231557.html
2023-12-02,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债停止交易及到期的第六次提示性公告,https://data.eastmoney.com/notices/detail/002772/AN202312011613179820.html
2023-12-02,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202312011613179818.html
2023-12-07,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债到期兑付及摘牌的公告,https://data.eastmoney.com/notices/detail/002772/AN202312061613502390.html
2023-12-08,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202312071613565077.html
2023-12-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于2024年度对外担保额度预计的公告,https://data.eastmoney.com/notices/detail/002772/AN202312111613720885.html
2023-12-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于召开2023年第三次临时股东大会的通知,https://data.eastmoney.com/notices/detail/002772/AN202312111613720880.html
2023-12-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于预计2024年度向银行等金融机构申请综合授信额度的公告,https://data.eastmoney.com/notices/detail/002772/AN202312111613720809.html
2023-12-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届监事会第十七次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202312111613720884.html
2023-12-12,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第二十九次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202312111613720886.html
2023-12-15,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于众兴转债到期兑付结果及股本变动的公告,https://data.eastmoney.com/notices/detail/002772/AN202312141614143408.html
2023-12-22,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于合资公司完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/002772/AN202312211614651898.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:2023年第三次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/002772/AN202312281615219804.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:会计师事务所选聘制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219810.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:信息披露事务管理制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219798.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:公司章程,https://data.eastmoney.com/notices/detail/002772/AN202312281615219795.html
2023-12-29,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202312281615219803.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于修订公司章程并办理工商变更登记的公告,https://data.eastmoney.com/notices/detail/002772/AN202312281615219801.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于变更签字注册会计师的公告,https://data.eastmoney.com/notices/detail/002772/AN202312281615219800.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于召开2024年第一次临时股东大会的通知,https://data.eastmoney.com/notices/detail/002772/AN202312281615219811.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关联交易管理制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219809.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:募集资金管理制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219808.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:国浩律师(北京)事务所关于公司2023年第三次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/002772/AN202312281615219794.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:委托理财管理制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219807.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:对外担保管理制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219806.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:投资者关系管理制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219796.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事工作制度,https://data.eastmoney.com/notices/detail/002772/AN202312281615219642.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第三十次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202312281615219802.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:股东大会议事规则,https://data.eastmoney.com/notices/detail/002772/AN202312281615219797.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会审计委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202312281615219812.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会战略委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202312281615219640.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会提名委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202312281615219805.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会薪酬与考核委员会工作细则,https://data.eastmoney.com/notices/detail/002772/AN202312281615219641.html
2023-12-29,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:董事会议事规则,https://data.eastmoney.com/notices/detail/002772/AN202312281615219799.html
