date,open,high,low,close,volume,amount,symbol
2018-03-07,10.35,10.49,10.13,10.15,36077.71,37218.651,603100.SH
2018-03-08,10.19,10.3,10.02,10.2,28228.56,28684.241,603100.SH
2018-03-09,10.14,10.45,10.14,10.39,43384.57,44787.571,603100.SH
2018-03-12,10.45,10.75,10.4,10.68,50884.14,53856.81,603100.SH
2018-03-13,10.56,10.6,10.29,10.4,32316.22,33864.466,603100.SH
2018-03-14,10.38,10.62,10.34,10.45,28335.0,29692.777,603100.SH
2018-03-15,10.31,10.35,9.96,10.21,35517.38,35994.673,603100.SH
2018-03-16,10.18,10.29,10.16,10.22,18109.25,18509.343,603100.SH
2018-03-19,10.25,10.52,10.12,10.45,29335.91,30508.99,603100.SH
2018-03-20,10.46,10.9,10.35,10.8,62647.94,67238.783,603100.SH
2018-03-21,10.71,10.84,10.42,10.42,45056.13,47944.3,603100.SH
2018-03-22,10.42,10.58,10.2,10.32,31650.0,32761.512,603100.SH
2018-03-23,10.0,10.1,9.39,9.47,45000.11,44116.464,603100.SH
2018-03-26,9.4,9.63,9.13,9.62,22590.07,21234.283,603100.SH
2018-03-27,9.71,10.02,9.68,9.87,29105.41,28712.128,603100.SH
2018-03-28,9.8,10.01,9.68,9.98,21228.47,20925.515,603100.SH
2018-03-29,9.93,10.35,9.93,10.13,32354.6,32863.219,603100.SH
2018-03-30,10.08,10.41,10.08,10.39,33430.2,34392.159,603100.SH
2018-04-02,10.4,10.5,10.27,10.41,30827.92,31978.824,603100.SH
2018-04-03,10.25,10.29,10.05,10.2,29756.0,30242.478,603100.SH
2018-04-04,10.25,10.33,10.07,10.08,24126.25,24563.143,603100.SH
2018-04-09,10.04,10.14,9.89,10.1,24480.26,24528.225,603100.SH
2018-04-10,10.02,10.14,9.88,10.03,20562.66,20556.694,603100.SH
2018-04-11,10.06,10.18,10.02,10.17,25250.16,25580.509,603100.SH
2018-04-12,10.22,10.24,9.96,9.97,23391.04,23651.389,603100.SH
2018-04-13,10.03,10.13,9.94,9.96,16386.1,16447.466,603100.SH
2018-04-16,9.95,10.06,9.71,9.8,21140.1,20893.036,603100.SH
2018-04-17,9.81,9.95,9.52,9.54,17927.0,17345.624,603100.SH
2018-04-18,9.67,9.98,9.55,9.94,21051.62,20564.689,603100.SH
2018-04-19,9.87,9.99,9.8,9.84,19780.38,19577.794,603100.SH
2018-04-20,9.86,9.91,9.55,9.58,15948.23,15485.248,603100.SH
2018-04-23,9.66,9.66,9.4,9.53,12669.0,12040.029,603100.SH
2018-04-24,9.6,9.82,9.53,9.81,13672.39,13260.39,603100.SH
2018-04-25,9.69,10.01,9.69,10.0,22443.14,22202.654,603100.SH
2018-04-26,9.99,9.99,9.75,9.81,17749.15,17474.122,603100.SH
2018-04-27,9.82,9.95,9.6,9.76,13710.0,13358.674,603100.SH
2018-05-02,9.76,9.86,9.65,9.8,12553.32,12236.099,603100.SH
2018-05-03,9.8,9.98,9.52,9.97,19217.55,18818.445,603100.SH
2018-05-04,9.9,10.09,9.87,9.99,27268.25,27341.313,603100.SH
2018-05-07,10.08,10.31,10.02,10.25,25467.72,26002.087,603100.SH
2018-05-08,10.25,10.26,10.1,10.25,18614.0,18962.957,603100.SH
2018-05-09,10.24,10.29,10.15,10.27,16047.18,16388.942,603100.SH
2018-05-10,10.26,10.48,10.2,10.35,32156.68,33219.371,603100.SH
2018-05-11,10.35,10.35,10.09,10.12,20555.0,20878.19,603100.SH
2018-05-14,10.09,10.3,10.09,10.19,19251.41,19642.48,603100.SH
2018-05-15,10.19,10.24,10.08,10.19,15631.42,15892.665,603100.SH
2018-05-16,10.19,10.32,10.1,10.16,20797.02,21225.257,603100.SH
2018-05-17,10.12,10.25,10.06,10.21,14282.0,14488.875,603100.SH
2018-05-18,10.18,10.35,10.13,10.26,17351.0,17762.604,603100.SH
2018-05-21,10.31,10.44,10.25,10.42,26254.0,27138.691,603100.SH
2018-05-22,10.42,10.42,10.2,10.33,30921.52,31764.561,603100.SH
2018-05-23,10.22,10.29,10.11,10.12,25129.0,25544.44,603100.SH
2018-05-24,10.16,10.27,10.1,10.16,21764.4,22203.085,603100.SH
2018-05-25,10.1,10.2,9.87,9.96,22709.08,22670.236,603100.SH
2018-05-28,9.9,10.0,9.77,9.78,11900.24,11746.308,603100.SH
2018-05-29,9.73,9.87,9.73,9.81,11528.0,11315.906,603100.SH
2018-05-30,9.7,9.75,9.21,9.3,21798.0,20631.275,603100.SH
2018-05-31,9.45,9.71,9.35,9.62,18554.27,17678.501,603100.SH
2018-06-01,9.56,9.59,9.38,9.43,9984.42,9454.185,603100.SH
2018-06-04,9.45,9.53,9.39,9.44,5490.5,5181.277,603100.SH
2018-06-05,9.44,9.59,9.43,9.58,7022.0,6680.993,603100.SH
2018-06-06,9.58,9.67,9.58,9.61,8286.73,7978.894,603100.SH
2018-06-07,9.57,9.63,9.4,9.45,8877.01,8446.066,603100.SH
2018-06-08,9.4,9.58,9.3,9.36,10076.15,9506.538,603100.SH
2018-06-11,9.32,9.44,9.26,9.36,7330.42,6844.703,603100.SH
2018-06-12,9.37,9.45,9.32,9.45,6728.42,6324.046,603100.SH
2018-06-13,9.41,9.41,9.2,9.22,7806.48,7275.911,603100.SH
2018-06-14,9.21,9.31,9.11,9.22,4731.49,4369.454,603100.SH
2018-06-15,9.23,9.29,9.01,9.11,8091.41,7367.537,603100.SH
2018-06-19,9.03,9.03,8.27,8.36,17229.82,14825.643,603100.SH
2018-06-20,8.36,8.51,8.27,8.46,9705.4,8147.146,603100.SH
2018-06-21,8.46,8.57,8.21,8.31,8391.18,7001.761,603100.SH
2018-06-22,8.16,8.45,8.13,8.37,7345.19,6129.999,603100.SH
2018-06-25,8.44,8.56,8.35,8.37,5997.86,5056.813,603100.SH
2018-06-26,8.35,8.48,8.26,8.47,9597.86,8056.388,603100.SH
2018-06-27,8.4,8.46,8.31,8.39,7514.0,6309.368,603100.SH
2018-06-28,8.39,8.44,8.31,8.34,7489.28,6276.01,603100.SH
2018-06-29,8.22,8.46,8.21,8.45,10794.01,9055.531,603100.SH
2018-07-02,8.45,8.49,8.2,8.29,8996.48,7510.801,603100.SH
2018-07-03,8.34,8.52,8.26,8.51,10596.44,8894.469,603100.SH
2018-07-04,8.42,8.42,8.25,8.31,8793.0,7310.193,603100.SH
2018-07-05,8.17,8.33,8.11,8.17,6535.0,5356.4,603100.SH
2018-07-06,8.16,8.3,8.06,8.25,6543.48,5372.52,603100.SH
2018-07-09,8.26,8.37,8.21,8.37,5988.6,4982.639,603100.SH
2018-07-10,8.37,8.39,8.32,8.39,4415.39,3690.555,603100.SH
2018-07-11,8.39,8.39,7.95,8.08,11644.49,9438.965,603100.SH
2018-07-12,8.25,8.89,8.25,8.62,34139.72,29457.352,603100.SH
2018-07-13,8.53,8.6,8.45,8.55,17903.55,15216.191,603100.SH
2018-07-16,8.6,8.6,8.33,8.49,10668.0,9012.694,603100.SH
2018-07-17,8.49,8.59,8.39,8.56,8907.23,7565.925,603100.SH
2018-07-18,8.55,8.64,8.46,8.47,11364.0,9721.046,603100.SH
2018-07-19,8.47,8.61,8.42,8.53,8603.0,7316.712,603100.SH
2018-07-20,8.59,8.89,8.47,8.7,17943.0,15561.241,603100.SH
2018-07-23,8.57,8.76,8.57,8.76,12881.01,11174.071,603100.SH
2018-07-24,8.68,8.98,8.68,8.92,21201.39,18851.759,603100.SH
2018-07-25,8.9,8.92,8.79,8.88,11544.39,10212.226,603100.SH
2018-07-26,8.88,8.88,8.7,8.83,12408.0,10923.951,603100.SH
2018-07-27,8.83,8.87,8.75,8.81,7630.23,6729.315,603100.SH
2018-07-30,8.8,8.85,8.61,8.7,8737.0,7622.766,603100.SH
2018-07-31,8.69,8.77,8.66,8.71,5997.0,5226.12,603100.SH
2018-08-01,8.79,8.79,8.6,8.63,6143.0,5342.456,603100.SH
2018-08-02,8.63,8.63,8.11,8.3,11818.12,9841.755,603100.SH
2018-08-03,8.28,8.32,8.18,8.23,5373.49,4431.67,603100.SH
2018-08-06,8.22,8.36,8.19,8.21,6179.12,5092.615,603100.SH
2018-08-07,8.21,8.42,8.21,8.41,8381.24,6985.604,603100.SH
2018-08-08,8.36,8.44,8.25,8.26,6079.0,5066.853,603100.SH
2018-08-09,8.26,8.47,8.22,8.46,9503.19,7990.94,603100.SH
2018-08-10,8.48,8.6,8.38,8.6,9241.0,7865.593,603100.SH
2018-08-13,8.44,8.62,8.4,8.59,7596.0,6457.743,603100.SH
2018-08-14,8.55,8.73,8.55,8.72,8948.16,7748.901,603100.SH
2018-08-15,9.08,9.36,8.76,8.8,43543.81,39280.373,603100.SH
2018-08-16,8.38,8.65,8.36,8.55,20378.39,17349.251,603100.SH
2018-08-17,8.57,8.68,8.37,8.42,11986.65,10195.175,603100.SH
2018-08-20,8.49,8.52,8.16,8.52,12862.81,10710.396,603100.SH
2018-08-21,8.49,8.56,8.41,8.56,11114.16,9453.498,603100.SH
2018-08-22,8.58,8.58,8.43,8.46,7983.12,6768.386,603100.SH
2018-08-23,8.41,8.51,8.31,8.4,8290.0,6985.954,603100.SH
2018-08-24,8.42,8.45,8.3,8.37,6301.0,5273.235,603100.SH
2018-08-27,8.37,8.8,8.35,8.74,20669.12,17819.061,603100.SH
2018-08-28,8.69,8.84,8.6,8.7,15797.12,13704.094,603100.SH
2018-08-29,8.68,8.93,8.61,8.75,16659.12,14645.964,603100.SH
2018-08-30,8.69,8.79,8.57,8.65,10356.99,8950.434,603100.SH
2018-08-31,8.66,8.92,8.56,8.84,19055.0,16720.024,603100.SH
2018-09-03,8.85,8.93,8.5,8.7,16838.01,14640.315,603100.SH
2018-09-04,8.66,8.92,8.57,8.9,20603.0,18126.237,603100.SH
2018-09-05,8.86,8.86,8.62,8.68,16844.0,14717.611,603100.SH
2018-09-06,8.6,8.72,8.5,8.66,10613.99,9159.677,603100.SH
2018-09-07,8.63,8.73,8.52,8.6,8229.0,7097.411,603100.SH
2018-09-10,8.6,8.65,8.31,8.36,12146.99,10198.425,603100.SH
2018-09-11,8.36,8.41,8.27,8.39,6326.16,5287.277,603100.SH
2018-09-12,8.41,8.41,8.31,8.33,6734.0,5627.917,603100.SH
2018-09-13,8.38,8.53,8.32,8.51,9612.0,8113.617,603100.SH
2018-09-14,8.5,8.53,8.38,8.38,5656.34,4786.265,603100.SH
2018-09-17,8.33,8.44,8.3,8.4,6866.0,5759.908,603100.SH
2018-09-18,8.4,8.54,8.31,8.52,9499.0,8027.936,603100.SH
2018-09-19,8.52,8.65,8.44,8.55,13106.0,11203.554,603100.SH
2018-09-20,8.53,8.68,8.51,8.53,11644.0,9994.055,603100.SH
2018-09-21,8.5,8.64,8.45,8.62,16936.79,14518.567,603100.SH
2018-09-25,8.55,8.61,8.51,8.53,8053.0,6885.258,603100.SH
2018-09-26,8.55,8.66,8.53,8.58,9914.0,8521.491,603100.SH
2018-09-27,8.6,8.6,8.39,8.42,10774.34,9148.309,603100.SH
2018-09-28,8.43,8.47,8.37,8.43,9380.22,7895.058,603100.SH
2018-10-08,8.34,8.37,8.17,8.2,9938.0,8222.918,603100.SH
2018-10-09,8.23,8.3,8.17,8.18,5025.67,4128.888,603100.SH
2018-10-10,8.22,8.3,8.15,8.23,8038.35,6611.595,603100.SH
2018-10-11,8.0,8.05,7.41,7.46,21942.31,16878.858,603100.SH
2018-10-12,7.4,7.48,6.99,7.29,13946.95,10111.727,603100.SH
2018-10-15,7.32,7.43,7.2,7.22,5787.0,4237.161,603100.SH
2018-10-16,7.2,7.38,7.11,7.15,6504.0,4709.393,603100.SH
2018-10-17,7.33,7.33,7.11,7.24,6673.0,4831.207,603100.SH
2018-10-18,7.23,7.24,7.08,7.12,7347.22,5249.509,603100.SH
2018-10-19,7.08,7.3,7.03,7.27,9776.81,7032.584,603100.SH
2018-10-22,7.3,7.77,7.3,7.59,17587.91,13293.445,603100.SH
2018-10-23,7.58,7.6,7.4,7.45,12831.07,9618.365,603100.SH
2018-10-24,7.49,7.55,7.37,7.48,6747.97,5048.372,603100.SH
2018-10-25,7.35,7.45,7.13,7.42,7384.17,5400.523,603100.SH
2018-10-26,7.46,7.58,7.42,7.49,6336.87,4753.843,603100.SH
2018-10-29,7.52,7.57,7.42,7.52,4556.0,3409.01,603100.SH
2018-10-30,7.53,7.62,7.41,7.6,7621.24,5731.604,603100.SH
2018-10-31,7.66,7.74,7.55,7.69,11058.5,8466.844,603100.SH
2018-11-01,7.85,7.97,7.78,7.8,25418.85,20023.825,603100.SH
2018-11-02,7.83,7.93,7.76,7.93,18309.91,14372.56,603100.SH
2018-11-05,7.93,7.96,7.8,7.9,13438.87,10605.162,603100.SH
2018-11-06,7.9,7.9,7.73,7.84,13244.55,10325.915,603100.SH
2018-11-07,7.85,7.93,7.77,7.78,8279.41,6504.192,603100.SH
2018-11-08,7.87,7.89,7.78,7.84,7647.0,5992.804,603100.SH
2018-11-09,7.9,7.9,7.68,7.79,6999.75,5446.266,603100.SH
2018-11-12,7.77,8.0,7.73,7.98,17819.13,14144.08,603100.SH
2018-11-13,7.89,8.28,7.89,8.16,24063.96,19540.021,603100.SH
2018-11-14,8.13,8.33,8.01,8.11,20102.06,16416.691,603100.SH
2018-11-15,8.15,8.25,8.05,8.24,17633.09,14457.823,603100.SH
2018-11-16,8.27,8.37,8.23,8.28,17877.25,14852.96,603100.SH
2018-11-19,8.27,8.47,8.27,8.45,21817.47,18306.981,603100.SH
2018-11-20,8.31,8.46,8.13,8.15,20828.93,17216.237,603100.SH
2018-11-21,8.12,8.23,8.11,8.22,12534.2,10255.949,603100.SH
2018-11-22,8.22,8.41,8.22,8.33,14729.58,12269.332,603100.SH
2018-11-23,8.29,8.36,7.93,8.02,17134.64,13903.41,603100.SH
2018-11-26,8.05,8.17,8.0,8.08,7072.0,5717.734,603100.SH
2018-11-27,8.15,8.19,7.97,8.1,9630.57,7779.325,603100.SH
2018-11-28,8.1,8.56,8.03,8.32,18069.78,14876.259,603100.SH
2018-11-29,8.32,8.32,8.09,8.1,14362.81,11784.709,603100.SH
2018-11-30,8.07,8.13,7.96,8.11,10368.9,8330.718,603100.SH
2018-12-03,8.22,8.38,8.22,8.33,15757.18,13109.823,603100.SH
2018-12-04,8.33,8.43,8.28,8.43,11542.33,9665.851,603100.SH
2018-12-05,8.28,8.46,8.26,8.41,11527.98,9657.698,603100.SH
2018-12-06,8.36,8.41,8.17,8.24,11606.0,9581.171,603100.SH
2018-12-07,8.29,8.34,8.24,8.28,7211.0,5974.13,603100.SH
2018-12-10,8.15,8.29,7.95,8.0,13340.77,10729.65,603100.SH
2018-12-11,8.1,8.19,8.01,8.18,9108.92,7389.153,603100.SH
2018-12-12,8.19,8.28,8.12,8.23,8657.0,7084.078,603100.SH
2018-12-13,8.28,8.37,8.18,8.31,11070.0,9184.591,603100.SH
2018-12-14,8.35,8.35,8.07,8.15,9467.92,7788.2,603100.SH
2018-12-17,8.1,8.13,7.99,8.06,8413.0,6764.175,603100.SH
2018-12-18,8.05,8.05,7.81,7.96,11752.0,9318.288,603100.SH
2018-12-19,7.96,7.97,7.78,7.83,9993.98,7811.711,603100.SH
2018-12-20,7.83,7.87,7.71,7.87,8713.46,6806.941,603100.SH
2018-12-21,7.81,7.89,7.76,7.89,6345.0,4964.278,603100.SH
2018-12-24,7.87,7.96,7.8,7.95,6008.0,4746.383,603100.SH
2018-12-25,7.88,7.9,7.67,7.86,10911.48,8485.662,603100.SH
2018-12-26,7.84,7.88,7.77,7.83,6398.43,4993.355,603100.SH
2018-12-27,7.88,7.94,7.66,7.68,6392.2,5000.274,603100.SH
2018-12-28,7.68,7.72,7.43,7.52,11441.31,8618.884,603100.SH
2019-01-02,7.52,7.61,7.48,7.55,9113.31,6880.46,603100.SH
2019-01-03,7.55,7.74,7.55,7.63,6951.0,5325.226,603100.SH
2019-01-04,7.63,8.07,7.53,8.02,20375.47,16142.425,603100.SH
2019-01-07,8.02,8.24,8.01,8.16,23545.65,19158.135,603100.SH
2019-01-08,8.16,8.27,8.12,8.2,15339.31,12588.173,603100.SH
2019-01-09,8.18,8.33,8.14,8.15,16798.2,13824.255,603100.SH
2019-01-10,8.18,8.32,8.11,8.2,13172.89,10838.301,603100.SH
2019-01-11,8.32,8.37,8.22,8.29,13267.9,11010.343,603100.SH
2019-01-14,8.27,8.42,8.25,8.31,13315.66,11068.108,603100.SH
2019-01-15,8.37,8.67,8.24,8.55,29247.74,24877.522,603100.SH
2019-01-16,8.54,8.54,8.29,8.29,26383.95,22138.869,603100.SH
2019-01-17,8.29,8.35,8.21,8.29,11983.14,9943.544,603100.SH
2019-01-18,8.34,8.34,8.16,8.29,13793.05,11368.252,603100.SH
2019-01-21,8.38,8.38,8.19,8.35,22846.99,18943.721,603100.SH
2019-01-22,8.35,8.35,8.16,8.18,8205.63,6762.674,603100.SH
2019-01-23,8.17,8.25,8.14,8.2,7760.0,6346.612,603100.SH
2019-01-24,8.17,8.27,8.15,8.23,9271.6,7622.708,603100.SH
2019-01-25,8.23,8.28,8.19,8.19,8402.6,6925.524,603100.SH
2019-01-28,8.17,8.3,8.02,8.08,11455.01,9350.275,603100.SH
2019-01-29,8.06,8.11,7.77,7.93,13334.14,10537.385,603100.SH
2019-01-30,8.19,8.72,8.18,8.72,36851.76,31729.041,603100.SH
2019-01-31,9.0,9.58,8.88,9.19,178134.24,165134.532,603100.SH
2019-02-01,9.05,9.48,8.93,9.19,121688.98,111623.146,603100.SH
2019-02-11,9.2,9.54,9.11,9.45,110014.89,102799.721,603100.SH
2019-02-12,9.35,10.09,9.26,9.8,135858.39,129650.332,603100.SH
2019-02-13,9.6,9.76,9.51,9.7,93809.23,90333.12,603100.SH
2019-02-14,9.6,9.65,9.33,9.5,89564.26,84837.091,603100.SH
2019-02-15,9.5,9.72,9.42,9.42,80937.64,77260.266,603100.SH
2019-02-18,9.44,9.76,9.44,9.76,89239.55,86013.627,603100.SH
2019-02-19,9.75,9.75,9.46,9.56,69143.98,66306.143,603100.SH
2019-02-20,9.56,9.6,9.3,9.58,53180.45,50199.601,603100.SH
2019-02-21,9.49,9.6,9.31,9.31,63066.89,59662.844,603100.SH
2019-02-22,9.38,9.48,9.25,9.47,42201.76,39654.771,603100.SH
2019-02-25,9.51,9.93,9.5,9.89,91098.6,88922.192,603100.SH
2019-02-26,9.93,9.95,9.62,9.75,77946.05,76246.915,603100.SH
2019-02-27,9.7,9.9,9.56,9.65,54331.74,52913.904,603100.SH
2019-02-28,9.61,10.11,9.61,10.1,69597.19,68745.684,603100.SH
2019-03-01,10.15,10.17,9.88,10.02,53724.82,53814.999,603100.SH
2019-03-04,10.03,10.18,9.9,9.98,74500.13,74808.965,603100.SH
2019-03-05,9.97,10.7,9.91,10.55,91980.85,95020.428,603100.SH
2019-03-06,10.52,10.65,10.26,10.63,95952.97,100114.771,603100.SH
2019-03-07,10.6,11.69,10.45,11.69,162207.44,186887.677,603100.SH
2019-03-08,11.38,11.5,10.79,10.79,155488.17,173990.936,603100.SH
2019-03-11,10.85,11.24,10.7,11.23,94470.72,104194.839,603100.SH
2019-03-12,11.28,11.63,11.18,11.42,114479.75,131000.527,603100.SH
2019-03-13,11.66,11.68,10.89,10.92,72885.97,81952.642,603100.SH
2019-03-14,10.95,11.0,10.32,10.48,67944.1,71805.922,603100.SH
2019-03-15,10.51,10.74,10.42,10.56,41701.64,44181.773,603100.SH
2019-03-18,10.57,10.86,10.57,10.86,41053.21,44170.426,603100.SH
2019-03-19,11.07,11.29,10.95,11.08,60548.43,67297.421,603100.SH
2019-03-20,11.08,11.11,10.73,10.89,51086.0,55577.566,603100.SH
2019-03-21,10.83,11.03,10.8,10.98,44745.0,48958.016,603100.SH
2019-03-22,11.01,11.01,10.69,10.99,35026.06,38136.09,603100.SH
2019-03-25,10.76,11.15,10.75,10.92,39165.96,43003.954,603100.SH
2019-03-26,10.92,11.07,10.61,10.68,43890.41,47704.645,603100.SH
2019-03-27,10.78,10.79,10.4,10.53,34916.42,36849.61,603100.SH
2019-03-28,10.48,10.66,10.4,10.42,26033.0,27423.27,603100.SH
2019-03-29,10.42,10.79,10.3,10.74,35421.43,37498.815,603100.SH
2019-04-01,10.8,11.23,10.78,11.14,51026.76,56544.899,603100.SH
2019-04-02,11.2,11.31,11.08,11.2,47440.1,53044.49,603100.SH
2019-04-03,11.12,11.31,11.0,11.25,39249.67,43975.595,603100.SH
2019-04-04,11.28,11.33,11.05,11.17,40472.1,45299.02,603100.SH
2019-04-08,11.19,11.57,11.13,11.28,59714.42,67602.75,603100.SH
2019-04-09,11.28,11.42,11.1,11.38,45248.89,51005.55,603100.SH
2019-04-10,11.38,11.38,11.12,11.25,31927.01,35924.17,603100.SH
2019-04-11,11.23,11.34,10.89,10.89,38464.0,42836.754,603100.SH
2019-04-12,10.8,11.09,10.8,11.04,28155.98,30814.547,603100.SH
2019-04-15,11.25,11.33,11.0,11.0,34291.92,38368.049,603100.SH
2019-04-16,10.91,11.27,10.78,11.26,33904.97,37416.05,603100.SH
2019-04-17,11.35,11.46,11.26,11.38,47642.33,54162.476,603100.SH
2019-04-18,11.34,11.98,11.34,11.79,84255.06,98393.664,603100.SH
2019-04-19,11.71,11.79,11.43,11.75,51893.53,60293.579,603100.SH
2019-04-22,11.55,11.6,11.08,11.16,74934.55,84794.277,603100.SH
2019-04-23,11.18,11.38,10.92,10.93,49384.61,55308.756,603100.SH
2019-04-24,10.97,11.26,10.95,11.18,35400.21,39287.158,603100.SH
2019-04-25,11.18,11.24,10.42,10.57,49699.0,53704.008,603100.SH
2019-04-26,10.59,10.7,10.51,10.6,29229.24,31017.612,603100.SH
2019-04-29,10.62,10.65,10.11,10.18,37022.0,38126.951,603100.SH
2019-04-30,10.2,10.35,9.97,10.01,33751.0,34282.511,603100.SH
2019-05-06,9.79,9.79,9.01,9.14,55790.53,52004.077,603100.SH
2019-05-07,9.2,9.32,9.05,9.22,30774.3,28307.274,603100.SH
2019-05-08,8.95,9.22,8.91,9.1,28079.0,25457.397,603100.SH
2019-05-09,9.05,9.16,8.98,9.01,20846.0,18935.011,603100.SH
2019-05-10,9.12,9.34,8.88,9.33,33091.0,30454.206,603100.SH
2019-05-13,9.28,9.39,9.16,9.32,24956.0,23195.925,603100.SH
2019-05-14,9.2,9.34,9.13,9.23,19361.0,17928.126,603100.SH
2019-05-15,9.23,9.44,9.23,9.39,18676.06,17511.241,603100.SH
2019-05-16,9.42,9.56,9.36,9.5,19388.07,18388.084,603100.SH
2019-05-17,9.5,9.56,9.05,9.13,28486.0,26483.757,603100.SH
2019-05-20,9.15,9.32,9.0,9.32,19962.0,18333.195,603100.SH
2019-05-21,9.25,9.51,9.25,9.5,17377.01,16368.945,603100.SH
2019-05-22,9.54,9.55,9.34,9.43,18260.0,17250.101,603100.SH
2019-05-23,9.26,9.35,9.07,9.16,14957.22,13652.29,603100.SH
2019-05-24,9.19,9.2,8.95,9.05,13937.0,12583.701,603100.SH
2019-05-27,9.05,9.31,9.01,9.31,16946.67,15604.325,603100.SH
2019-05-28,9.3,9.39,9.21,9.25,15444.67,14371.343,603100.SH
2019-05-29,9.23,9.38,9.19,9.3,13170.2,12218.102,603100.SH
2019-05-30,9.16,9.24,9.1,9.2,11925.0,10944.629,603100.SH
2019-05-31,9.22,9.35,9.15,9.29,13191.77,12215.484,603100.SH
2019-06-03,9.31,9.32,8.91,9.05,20127.0,18215.205,603100.SH
2019-06-04,9.07,9.07,8.9,9.0,9919.64,8897.96,603100.SH
2019-06-05,9.07,9.1,8.93,8.99,8481.48,7645.78,603100.SH
2019-06-06,8.98,9.02,8.79,8.8,11605.82,10278.722,603100.SH
2019-06-10,8.81,8.9,8.76,8.82,12275.47,10836.116,603100.SH
2019-06-11,8.86,9.16,8.84,9.16,18667.57,16877.132,603100.SH
2019-06-12,9.16,9.2,9.04,9.08,15205.6,13848.96,603100.SH
2019-06-13,9.13,9.17,9.06,9.14,12041.0,10988.34,603100.SH
2019-06-14,9.18,9.22,8.97,8.97,12229.01,11096.902,603100.SH
2019-06-17,9.02,9.03,8.86,8.9,9175.01,8191.824,603100.SH
2019-06-18,8.94,9.07,8.91,9.03,10579.44,9522.276,603100.SH
2019-06-19,9.14,9.22,8.98,9.07,24671.0,22522.845,603100.SH
2019-06-20,9.07,9.24,9.02,9.22,23251.05,21309.981,603100.SH
2019-06-21,9.28,9.36,9.2,9.33,26429.13,24597.209,603100.SH
2019-06-24,9.33,9.38,9.26,9.35,16957.05,15797.718,603100.SH
